title,budget,revenue,release_date,genres,release_year,genre
Wanted,75000000.0,258270008.0,2008-06-19,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2008,Action
Hancock,150000000.0,624029371.0,2008-07-01,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",2008,Fantasy
Boy Culture,500000.0,220151.0,2007-01-31,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2007,Drama
Get Smart,80000000.0,230685453.0,2008-06-19,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2008,Action
West of Zanzibar,259000.0,921000.0,1928-11-24,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1928,Drama
The Unholy Three,103000.0,704000.0,1925-09-16,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1925,Crime
The Wackness,6000000.0,2899975.0,2008-07-03,"[{'id': 18, 'name': 'Drama'}]",2008,Drama
Mamma Mia!,52000000.0,609841637.0,2008-07-03,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2008,Comedy
Welcome to the Sticks,11000000.0,53191886.0,2008-01-09,"[{'id': 35, 'name': 'Comedy'}]",2008,Comedy
Katyn,5200000.0,14723313.0,2007-09-21,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",2007,Drama
Journey to the Center of the Earth,45000000.0,101702060.0,2008-07-10,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2008,Action
Meet Dave,60000000.0,50650079.0,2008-07-08,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",2008,Comedy
Death Defying Acts,20000000.0,8380329.0,2007-09-13,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2007,Drama
Death Note,20000000.0,27793200.0,2006-06-17,"[{'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2006,Fantasy
Transsiberian,15000000.0,5926410.0,2008-01-18,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",2008,Thriller
Space Chimps,37000000.0,63800345.0,2008-07-17,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",2008,Animation
Watchmen,130000000.0,185258983.0,2009-03-05,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",2009,Action
Step Brothers,65000000.0,128107642.0,2008-07-25,"[{'id': 35, 'name': 'Comedy'}]",2008,Comedy
Brideshead Revisited,20000000.0,13204291.0,2008-07-25,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008,Drama
The X Files: I Want to Believe,30000000.0,68369434.0,2008-07-24,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2008,Drama
The Tracey Fragments,700000.0,31576.0,2007-02-08,"[{'id': 18, 'name': 'Drama'}]",2007,Drama
The Mummy: Tomb of the Dragon Emperor,145000000.0,401128639.0,2008-07-01,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",2008,Adventure
Swing Vote,21000000.0,17600000.0,2008-08-01,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2008,Drama
The Midnight Meat Train,15000000.0,3533227.0,2008-08-07,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2008,Mystery
Bottle Shock,5000000.0,4040588.0,2008-08-06,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2008,Comedy
Vicky Cristina Barcelona,15000000.0,96408652.0,2008-08-15,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008,Drama
Pineapple Express,27000000.0,101624843.0,2008-08-06,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2008,Action
Red Cliff,80341000.0,127814609.0,2008-07-10,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",2008,Adventure
The Sisterhood of the Traveling Pants 2,27000000.0,44352417.0,2008-08-06,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",2008,Adventure
Elegy,13000000.0,14894347.0,2008-08-08,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008,Drama
Tropic Thunder,92000000.0,188072649.0,2008-08-09,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2008,Action
Star Wars: The Clone Wars,8500000.0,68282844.0,2008-08-05,"[{'id': 53, 'name': 'Thriller'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",2008,Thriller
Mutant Chronicles,8000000.0,2033165.0,2008-08-07,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",2008,Action
Waltz with Bashir,2000000.0,11125849.0,2008-06-25,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10752, 'name': 'War'}]",2008,Drama
Let the Right One In,4000000.0,10785801.0,2008-01-26,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",2008,Horror
Death Race,45000000.0,73762516.0,2008-08-22,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",2008,Action
The House Bunny,25000000.0,70442940.0,2008-08-22,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",2008,Romance
The Rocker,15000000.0,8762890.0,2008-08-20,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",2008,Comedy
Mirrors,35000000.0,72436439.0,2008-08-15,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2008,Horror
Sukiyaki Western Django,3800000.0,2725258.0,2007-09-15,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}, {'id': 53, 'name': 'Thriller'}]",2007,Adventure
Burn After Reading,37000000.0,163720069.0,2008-09-05,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2008,Comedy
Disaster Movie,25000000.0,14109284.0,2008-08-29,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2008,Action
Babylon A.D.,70000000.0,72108608.0,2008-08-20,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2008,Action
Traitor,22000000.0,23530831.0,2008-08-23,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2008,Drama
College,7000000.0,6230276.0,2008-08-28,"[{'id': 35, 'name': 'Comedy'}]",2008,Comedy
The Women,16000000.0,50007546.0,2008-09-12,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008,Comedy
The Mother of Tears,3500000.0,54947.0,2007-09-06,"[{'id': 27, 'name': 'Horror'}]",2007,Horror
The Spirit,60000000.0,39031337.0,2008-12-25,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",2008,Action
Bangkok Dangerous,45000000.0,42487390.0,2008-08-21,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2008,Action
The Foot Fist Way,79000.0,245000.0,2006-06-24,"[{'id': 35, 'name': 'Comedy'}]",2006,Comedy
Righteous Kill,60000000.0,73174566.0,2008-09-11,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2008,Action
Lakeview Terrace,20000000.0,27640028.0,2008-09-19,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2008,Drama
To Rob a Thief,4002313.0,6.0,2007-08-31,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",2007,Action
Appaloosa,20000000.0,20211394.0,2008-09-12,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]",2008,Drama
Miracle at St. Anna,45000000.0,9323833.0,2008-09-15,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",2008,Drama
Eagle Eye,80000000.0,178066569.0,2008-09-25,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",2008,Mystery
How to Lose Friends & Alienate People,27000000.0,17286299.0,2008-10-02,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2008,Comedy
Nick and Norah's Infinite Playlist,9000000.0,32973937.0,2008-10-03,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2008,Comedy
"The Tulse Luper Suitcases, Part 1: The Moab Story",10000000.0,25800.0,2003-05-24,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",2003,War
Body of Lies,70000000.0,113280098.0,2008-10-10,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2008,Action
City of Ember,55000000.0,17869048.0,2008-10-07,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2008,Adventure
"20,000 Leagues Under the Sea",200000.0,8000000.0,1916-12-24,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1916,Adventure
Max Payne,35000000.0,85416905.0,2008-10-15,"[{'id': 28, 'name': 'Action'}]",2008,Action
Zack and Miri Make a Porno,24000000.0,42105111.0,2008-09-18,"[{'id': 35, 'name': 'Comedy'}]",2008,Comedy
W.,25100000.0,29506464.0,2008-10-17,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2008,Drama
My Best Friend's Girl,20000000.0,36620508.0,2008-09-19,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",2008,Romance
The Secret Life of Bees,11000000.0,38105395.0,2008-09-17,"[{'id': 12, 'name': 'Adventure'}]",2008,Adventure
An American Carol,20000000.0,7000000.0,2008-10-03,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",2008,Comedy
The Wave,7500000.0,19000000.0,2008-03-11,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2008,Drama
Quarantine,12000000.0,40855419.0,2008-10-10,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2008,Horror
Pride and Glory,30000000.0,31148328.0,2008-09-09,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2008,Thriller
The Express,40000000.0,9793496.0,2008-10-10,"[{'id': 18, 'name': 'Drama'}]",2008,Drama
RockNRolla,18000000.0,25739015.0,2008-09-04,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2008,Action
Madagascar: Escape 2 Africa,150000000.0,603900354.0,2008-10-30,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",2008,Family
Admiral,2000000.0,38135878.0,2008-06-06,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",2008,Drama
Blindness,25000000.0,19844979.0,2008-05-14,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2008,Drama
Changeling,55000000.0,113020255.0,2008-01-30,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",2008,Crime
The Road,32000000.0,27635305.0,2009-11-25,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",2009,Adventure
Slumdog Millionaire,15000000.0,377910544.0,2008-05-12,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008,Drama
Quantum of Solace,200000000.0,586090727.0,2008-10-30,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2008,Adventure
Role Models,28000000.0,92380927.0,2008-02-03,"[{'id': 35, 'name': 'Comedy'}]",2008,Comedy
JCVD,6000000.0,276891.0,2008-06-04,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2008,Drama
Saw V,10800000.0,113857533.0,2008-10-23,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2008,Horror
Sex Drive,19000000.0,18755936.0,2008-10-16,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",2008,Comedy
While She Was Out,6000000.0,391410.0,2008-10-27,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2008,Action
Beverly Hills Chihuahua,20000000.0,149281606.0,2008-10-03,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2008,Adventure
Australia,130000000.0,49554002.0,2008-11-18,"[{'id': 18, 'name': 'Drama'}]",2008,Drama
Bolt,150000000.0,309979994.0,2008-11-21,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2008,Animation
Milk,20000000.0,54586584.0,2008-11-26,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",2008,History
Twilight,37000000.0,392616625.0,2008-11-20,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008,Adventure
Transporter 3,30000000.0,108979549.0,2008-11-26,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2008,Action
Four Christmases,80000000.0,163733697.0,2008-11-26,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2008,Comedy
The Boy in the Striped Pyjamas,12500000.0,20416563.0,2008-05-07,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",2008,War
Surveillance,3500000.0,1115493.0,2008-02-08,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",2008,Horror
Fireproof,500000.0,33456317.0,2008-09-26,"[{'id': 18, 'name': 'Drama'}]",2008,Drama
Igor,25000000.0,30000000.0,2008-09-19,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2008,Animation
Punisher: War Zone,20500000.0,10089373.0,2008-12-05,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",2008,Action
The Day the Earth Stood Still,80000000.0,233093859.0,2008-12-10,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2008,Drama
Doubt,20000000.0,50907234.0,2008-11-27,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",2008,Drama
Gran Torino,33000000.0,269958228.0,2008-12-09,"[{'id': 18, 'name': 'Drama'}]",2008,Drama
The Reader,32000000.0,113019290.0,2008-12-10,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008,Drama
Seven Pounds,55000000.0,168167691.0,2008-12-18,"[{'id': 18, 'name': 'Drama'}]",2008,Drama
The Wrestler,6000000.0,44703995.0,2008-09-07,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008,Drama
The Curious Case of Benjamin Button,150000000.0,333932083.0,2008-11-24,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",2008,Fantasy
Yes Man,70000000.0,225990978.0,2008-12-09,"[{'id': 35, 'name': 'Comedy'}]",2008,Comedy
Valkyrie,75000000.0,200276000.0,2008-12-25,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",2008,Drama
Bedtime Stories,80000000.0,212874442.0,2008-12-24,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",2008,Fantasy
Choke,3000000.0,3830137.0,2008-09-26,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2008,Comedy
Revolutionary Road,35000000.0,75225693.0,2008-12-19,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008,Drama
"Surfer, Dude",6000000.0,69497.0,2008-09-05,"[{'id': 35, 'name': 'Comedy'}]",2008,Comedy
Nobel Son,4000000.0,333912.0,2007-04-28,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2007,Comedy
Wild Child,20000000.0,21972336.0,2008-01-01,"[{'id': 35, 'name': 'Comedy'}]",2008,Comedy
Defiance,32000000.0,51155219.0,2008-12-31,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",2008,Action
Marley & Me,60000000.0,244082376.0,2008-12-25,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2008,Comedy
Ponyo,41677699.0,187479518.0,2008-07-19,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",2008,Animation
Ip Man,11715578.0,21888598.0,2008-12-12,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",2008,Drama
Passengers,25000000.0,2000000.0,2008-09-26,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",2008,Drama
The Tale of Despereaux,60000000.0,50877145.0,2008-12-19,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",2008,Adventure
Bride Wars,30000000.0,114663461.0,2009-01-09,"[{'id': 35, 'name': 'Comedy'}]",2009,Comedy
My Bloody Valentine,15000000.0,100734718.0,2009-01-16,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",2009,Mystery
Battle in Seattle,8000000.0,908847.0,2007-09-07,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2007,Action
Timecrimes,2600000.0,553198.0,2007-09-20,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2007,Science Fiction
Underworld: Rise of the Lycans,35000000.0,91353501.0,2009-01-22,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2009,Fantasy
Inkheart,60000000.0,57490374.0,2008-12-11,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2008,Adventure
The Lazarus Project,9750000.0,558000.0,2008-10-21,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2008,Drama
Paul Blart: Mall Cop,26000000.0,183293131.0,2009-01-15,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2009,Action
The Unborn,16000000.0,76514050.0,2009-01-09,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",2009,Horror
Outlander,50000000.0,7033683.0,2008-04-24,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",2008,Fantasy
Go Go Tales,4000000.0,907456.0,2007-05-23,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2007,Comedy
The Grudge 3,5000000.0,38610009.0,2009-05-12,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2009,Mystery
Coraline,60000000.0,124596398.0,2009-02-05,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",2009,Animation
Push,38000000.0,45465299.0,2009-02-06,"[{'id': 28, 'name': 'Action'}]",2009,Action
The International,50000000.0,60161391.0,2009-02-03,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2009,Drama
Two Lovers,12000000.0,3148182.0,2008-11-19,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008,Drama
He's Just Not That Into You,40000000.0,177259441.0,2009-02-06,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2009,Comedy
Hotel for Dogs,35000000.0,73034460.0,2009-01-16,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2009,Comedy
My Name Is Bruce,1500000.0,173066.0,2007-10-01,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2007,Comedy
Funny People,75000000.0,61458982.0,2009-07-31,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2009,Comedy
Street Fighter: The Legend of Chun-Li,50000000.0,12764201.0,2009-02-27,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2009,Action
Away We Go,17000000.0,14899417.0,2009-06-05,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2009,Drama
Il Divo,7275000.0,11260366.0,2008-05-23,"[{'id': 18, 'name': 'Drama'}]",2008,Drama
Paris,19000000.0,23550000.0,2008-01-19,"[{'id': 18, 'name': 'Drama'}]",2008,Drama
Friday the 13th,19000000.0,91379051.0,2009-02-11,"[{'id': 27, 'name': 'Horror'}]",2009,Horror
Rock-A-Doodle,18000000.0,11657385.0,1991-08-02,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",1991,Comedy
Dr. Horrible's Sing-Along Blog,200000.0,3.0,2008-07-15,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10402, 'name': 'Music'}]",2008,Adventure
"I Love You, Man",41000000.0,91636986.0,2009-03-20,"[{'id': 35, 'name': 'Comedy'}]",2009,Comedy
Duplicity,78146652.0,60000000.0,2009-03-19,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2009,Romance
Knowing,50000000.0,155446362.0,2009-03-19,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2009,Action
